Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SalePrice
54,house_1floor,20.7264,4670.3267,Pave,IR1,Low,AllPub,Inside,Gtl,Zazerkalie,Norm,1Fam,1Story,9,5,1981,1987,WdShngl,WdShing,Wd Shng,,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,2.9729,171.1273,GasA,Gd,Y,SBrkr,171.1273,0.0,0.0,171.1273,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,Fin,3,83.0553,TA,TA,Y,6.689,0.0,0.0,,,11,2006,WD,10464300.0
55,multi_level house,18.288,662.77,Pave,Reg,Bnk,AllPub,Inside,Mod,Alpika,Norm,1Fam,SLvl,5,5,1955,1955,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.0,35.6748,GasA,TA,Y,SBrkr,126.3481,0.0,0.0,126.3481,1,0,3,1,TA,6,Min1,1,TA,Detchd,Unf,2,53.1405,TA,TA,Y,4.6452,0.0,0.0,,MnPrv,2,2007,WD,3321500.0
56,house_1floor,30.48,945.288,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,6,5,1964,1964,CompShg,HdBoard,Plywood,BrkFace,25.2696,TA,TA,CBlock,TA,TA,No,BLQ,86.8643,132.3868,GasA,Gd,Y,SBrkr,132.3868,0.0,0.0,132.3868,2,0,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2,53.5121,TA,TA,Y,0.0,0.0,0.0,,,7,2008,WD,4489035.0
57,cottage_settlem,7.3152,245.7284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,Twnhs,2Story,8,5,1999,2000,CompShg,MetalSd,MetalSd,BrkFace,42.3638,Gd,TA,PConc,Gd,TA,No,GLQ,29.8219,90.1159,GasA,Ex,Y,SBrkr,91.3236,70.2347,0.0,161.5583,2,1,3,1,Gd,7,Typ,0,,Attchd,Fin,2,44.5934,TA,TA,Y,0.0,0.0,0.0,,,8,2009,WD,5471700.0
58,house_2floor,27.1272,1081.8554,Pave,IR1,Lvl,AllPub,Corner,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,79.8966,79.8966,GasA,Ex,Y,SBrkr,79.8966,79.8966,0.0,159.7932,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2,52.4902,TA,TA,Y,6.5032,0.0,0.0,,,8,2006,WD,5340870.0
59,house_2floor,20.1168,1271.0988,Pave,IR2,HLS,AllPub,CulDSac,Gtl,Parus,Norm,1Fam,2Story,10,5,2006,2006,CompShg,VinylSd,VinylSd,BrkFace,95.783,Ex,TA,PConc,Ex,TA,Gd,Unf,130.9932,130.9932,GasA,Ex,Y,SBrkr,132.4797,141.1197,0.0,273.5993,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3,59.5508,TA,TA,Y,0.0,3.4374,0.0,,,10,2006,New,11926040.4
60,house_1floor,18.288,668.9016,Pave,Reg,Bnk,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,5,7,1972,1972,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,13.7496,72.4643,GasA,Ex,Y,SBrkr,72.4643,0.0,0.0,72.4643,1,0,2,1,TA,4,Typ,0,,Detchd,Unf,1,32.7019,TA,TA,Y,0.0,0.0,0.0,,MnPrv,1,2008,WD,3106263.0
61,house_1floor,19.2024,1214.428,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,RRAe,1Fam,1Story,6,5,2004,2004,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,20.16,107.5817,GasA,Ex,Y,SBrkr,107.5817,0.0,0.0,107.5817,1,1,3,1,Gd,5,Typ,0,,Detchd,Unf,2,53.5121,TA,TA,Y,4.6452,0.0,0.0,,,5,2006,New,4294440.0
62,house_2floor_attic,18.288,668.9016,Pave,Reg,Lvl,AllPub,Inside,Gtl,LesPolyana,Norm,1Fam,2.5Unf,5,7,1920,1996,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,49.2386,49.2386,GasA,TA,N,SBrkr,53.9766,49.2386,0.0,103.2152,1,0,3,1,Fa,6,Typ,0,,Detchd,Unf,1,26.7561,TA,TA,N,0.0,13.378,0.0,,,3,2007,WD,2580550.0
63,cottage_settlem,13.4112,598.4811,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,TwnhsE,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,Stone,16.5367,Gd,TA,PConc,Gd,Gd,Mn,GLQ,125.0474,127.2771,GasA,Ex,Y,SBrkr,127.2771,0.0,0.0,127.2771,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,44.9651,TA,TA,Y,4.5522,0.0,0.0,,,10,2007,WD,5173875.0
64,house_2floor,15.24,956.9009,Pave,IR1,Bnk,AllPub,Inside,Gtl,Chigovka,RRAn,1Fam,2Story,7,6,1921,1950,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,53.5121,53.5121,GasA,Gd,Y,SBrkr,83.7985,75.0656,0.0,158.8641,2,0,3,1,TA,9,Typ,0,,Detchd,Unf,2,44.5934,TA,TA,Y,1.0219,5.9458,0.0,,GdPrv,4,2010,WD,4251800.0
65,house_2floor,,870.9656,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,2Story,7,5,1997,1998,CompShg,VinylSd,VinylSd,BrkFace,53.2334,TA,TA,PConc,Gd,TA,No,GLQ,29.5432,98.1985,GasA,Ex,Y,SBrkr,98.1985,90.7662,0.0,188.9647,2,1,3,1,Gd,8,Typ,0,,Attchd,RFn,2,59.9224,TA,TA,Y,3.3445,0.0,0.0,,GdPrv,2,2009,WD,6962540.0
66,house_2floor,23.1648,891.0327,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,1Fam,2Story,8,5,2004,2005,CompShg,VinylSd,VinylSd,BrkFace,31.9586,Gd,TA,PConc,Ex,TA,Av,Unf,106.1881,106.1881,GasA,Ex,Y,SBrkr,106.1881,123.561,0.0,229.7491,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,3,79.1534,TA,TA,Y,14.0284,0.0,0.0,,,10,2007,WD,8099350.0
67,house_1floor,,1848.7697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,PosA,1Fam,1Story,7,5,1970,1989,CompShg,Plywood,Plywood,BrkFace,26.6632,TA,TA,CBlock,Gd,TA,Gd,GLQ,96.1546,180.8821,GasA,TA,Y,SBrkr,205.0369,0.0,0.0,205.0369,2,0,3,1,TA,7,Min1,1,Gd,Attchd,RFn,2,53.5121,TA,TA,Y,0.0,0.0,0.0,,,7,2010,WD,5466600.0
68,house_1floor,21.9456,990.8105,Pave,IR1,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,BrkFace,15.5148,Gd,TA,PConc,Gd,TA,Av,GLQ,40.8773,134.9881,GasA,Ex,Y,SBrkr,137.4035,0.0,0.0,137.4035,2,0,3,1,Gd,7,Typ,0,,Attchd,RFn,2,51.8399,TA,TA,Y,2.6942,0.0,0.0,,,6,2007,WD,5774300.0
69,house_1floor,14.3256,428.097,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Artery,1Fam,1Story,4,6,1945,1950,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,69.3985,69.3985,GasA,TA,Y,SBrkr,69.3985,0.0,0.0,69.3985,1,0,2,1,TA,4,Typ,0,,Attchd,Unf,1,20.4387,TA,TA,Y,0.0,0.0,0.0,,,6,2010,WD,2429600.0
70,house_1floor_attic,24.6888,1448.6365,Pave,Reg,Lvl,AllPub,Corner,Gtl,Korolenko,Norm,1Fam,1.5Fin,7,4,1953,1953,CompShg,BrkFace,AsbShng,,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,65.125,121.1455,GasW,TA,Y,SBrkr,121.1455,91.3236,0.0,212.4692,2,0,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,61.9663,TA,TA,Y,1.951,10.5909,0.0,,,7,2006,WD,6115500.0
71,house_1floor,28.956,1268.2189,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,7,6,1973,1973,CompShg,Plywood,Plywood,BrkFace,103.5868,TA,Gd,CBlock,Gd,TA,Gd,ALQ,31.8657,206.5234,GasA,Ex,Y,SBrkr,206.5234,0.0,0.0,206.5234,2,0,3,1,TA,8,Typ,2,Gd,Attchd,Fin,2,47.9379,TA,TA,Y,0.0,0.0,0.0,,,2,2007,WD,6234200.0
72,house_1floor,21.0312,705.9699,Pave,Reg,Lvl,AllPub,Corner,Gtl,Petrovskie_ozera,Norm,1Fam,1Story,4,6,1982,2006,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,26.0128,78.503,GasA,TA,Y,SBrkr,78.503,0.0,0.0,78.503,1,0,2,1,TA,4,Typ,0,,Detchd,Unf,2,33.4451,TA,TA,Y,0.0,0.0,0.0,,,6,2007,WD,3308725.0
73,house_2floor,22.5552,942.1293,Pave,IR1,Lvl,AllPub,Corner,Gtl,Darvina,Norm,1Fam,2Story,7,5,1998,1998,CompShg,VinylSd,VinylSd,BrkFace,3.7161,TA,TA,PConc,Gd,TA,No,Unf,77.2953,77.2953,GasA,Gd,Y,SBrkr,82.2192,77.3882,0.0,159.6074,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,39.6696,TA,TA,Y,8.7329,0.0,0.0,,,12,2009,WD,5868200.0
74,house_1floor,25.908,947.6106,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1954,2003,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.6619,TA,TA,CBlock,TA,TA,No,ALQ,37.5328,100.8927,GasA,Gd,Y,SBrkr,100.8927,0.0,0.0,100.8927,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,2,45.5225,TA,TA,Y,0.0,0.0,0.0,,GdWo,5,2010,WD,4400613.0
75,house_1floor_attic,18.288,537.9084,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Norm,1Fam,2Story,3,6,1915,1950,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,78.0385,78.0385,GasA,Gd,N,SBrkr,78.0385,71.0708,0.0,149.1093,2,0,3,2,TA,8,Typ,0,,Detchd,Unf,1,35.2102,TA,TA,Y,0.0,18.7664,0.0,,,5,2010,WD,3261738.0
76,multi_level house,6.4008,148.2732,Pave,Reg,Lvl,AllPub,Inside,Gtl,Panorama,Norm,Twnhs,SLvl,4,5,1973,1973,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.0,42.9212,GasA,TA,Y,SBrkr,48.867,42.9212,0.0,91.7882,1,0,2,1,TA,5,Typ,0,,BuiltIn,Unf,1,27.5922,TA,TA,Y,9.3832,0.0,0.0,,GdWo,11,2009,WD,2886520.0
77,house_1floor,,787.3529,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,4,7,1956,1956,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,67.2618,88.4437,GasA,Ex,Y,FuseA,88.4437,0.0,0.0,88.4437,1,0,2,1,TA,4,Typ,0,,Detchd,Unf,1,26.2915,TA,TA,Y,0.0,0.0,0.0,,,4,2008,WD,3376102.5
78,house_1floor_attic,15.24,802.2174,Pave,Reg,Lvl,AllPub,Inside,Gtl,Olimpysky,Norm,1Fam,1.5Fin,5,5,1948,2001,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,27.4064,62.4308,GasA,TA,Y,SBrkr,99.592,19.7883,0.0,119.3804,1,0,2,1,TA,6,Min1,0,,Detchd,Unf,1,22.2967,TA,TA,Y,0.0,0.0,0.0,,MnPrv,1,2008,WD,3158490.0
79,duplex_united,21.9456,1001.3085,Pave,Reg,Lvl,AllPub,Inside,Gtl,Naberegnay,Norm,Duplex,1Story,4,5,1968,1968,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,164.2525,164.2525,GasA,TA,N,SBrkr,164.2525,0.0,0.0,164.2525,2,0,4,2,TA,8,Typ,0,,,,0,0.0,,,Y,0.0,0.0,0.0,,,4,2010,WD,4145505.0
80,house_1floor_attic,18.288,969.9073,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Norm,1Fam,2Story,5,6,1910,1981,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,40.8773,40.8773,GasA,Gd,Y,SBrkr,63.3598,50.9108,0.0,114.2707,1,1,2,1,TA,5,Typ,0,,Detchd,Unf,2,40.8773,TA,TA,Y,0.0,11.8916,0.0,,MnPrv,5,2009,WD,3489200.0
81,house_2floor,30.48,1207.739,Pave,Reg,Lvl,AllPub,Corner,Gtl,Alpika,Norm,1Fam,2Story,6,6,1968,1968,CompShg,VinylSd,VinylSd,BrkFace,53.5121,TA,Gd,CBlock,Gd,TA,No,Rec,41.6205,83.2411,GasA,TA,Y,SBrkr,109.8113,89.1869,0.0,198.9982,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,Fin,1,47.2876,TA,TA,Y,6.689,0.0,0.0,,,6,2009,WD,6137820.0
82,cottage_settlem,9.7536,418.0635,Pave,Reg,Lvl,AllPub,FR2,Gtl,Petrovskie_ozera,Norm,TwnhsE,1Story,6,5,1998,1998,CompShg,VinylSd,VinylSd,BrkFace,41.156,TA,Gd,PConc,Ex,Gd,No,GLQ,3.3445,114.921,GasA,Ex,Y,SBrkr,124.2113,0.0,0.0,124.2113,2,0,2,1,TA,5,Typ,0,,Attchd,Fin,2,37.6257,TA,TA,Y,18.4877,0.0,0.0,,,3,2006,WD,4172130.0
83,house_1floor,23.7744,948.168,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,1Story,8,5,2007,2007,CompShg,VinylSd,VinylSd,Stone,43.4786,TA,TA,PConc,Gd,TA,No,GLQ,142.1416,145.2074,GasA,Ex,Y,SBrkr,145.2074,0.0,0.0,145.2074,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,3,70.4205,TA,TA,Y,9.1974,0.0,0.0,,,10,2008,WD,6093150.0
84,house_1floor,24.384,826.0935,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,5,1960,1960,CompShg,MetalSd,MetalSd,BrkCmn,6.1316,TA,TA,CBlock,TA,TA,No,Unf,98.9417,98.9417,GasA,Gd,Y,SBrkr,98.9417,0.0,0.0,98.9417,1,1,3,1,TA,6,Typ,0,,Detchd,Unf,2,42.8283,TA,TA,Y,0.0,0.0,0.0,,,7,2007,COD,3232075.0
85,multi_level house,,792.4626,Pave,IR1,Lvl,AllPub,Inside,Gtl,Darvina,Norm,1Fam,SLvl,7,5,1995,1996,CompShg,HdBoard,HdBoard,BrkFace,2.0439,TA,TA,PConc,Gd,TA,No,Unf,35.6748,35.6748,GasA,Gd,Y,SBrkr,74.694,62.245,0.0,136.939,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,37.1612,TA,TA,Y,6.689,0.0,0.0,,,5,2009,WD,5344820.0
86,house_2floor,36.8808,1491.9293,Pave,Reg,Lvl,AllPub,Corner,Gtl,Geleznodorogny,Norm,1Fam,2Story,8,5,1991,1992,CompShg,HdBoard,HdBoard,BrkFace,26.3845,Gd,TA,CBlock,Gd,TA,No,Unf,119.6591,119.6591,GasA,Ex,Y,SBrkr,120.8668,103.6797,0.0,224.5466,2,1,4,1,Gd,9,Typ,1,TA,Attchd,Unf,2,42.9212,TA,TA,Y,7.618,0.0,0.0,,,4,2006,WD,7066800.0
87,house_2floor,37.1856,1106.5676,Pave,IR2,Lvl,AllPub,Inside,Gtl,Darvina,Norm,1Fam,2Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,63.5457,63.5457,GasA,Ex,Y,SBrkr,63.5457,81.383,0.0,144.9287,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,2,37.1612,TA,TA,Y,3.5303,0.0,0.0,,,3,2009,WD,5519280.0
88,cottage_settlem,12.192,367.0598,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somovo,Norm,TwnhsE,2Story,6,5,2009,2009,CompShg,VinylSd,VinylSd,Stone,7.0606,Gd,TA,PConc,Gd,TA,Av,Unf,56.8566,56.8566,GasA,Ex,Y,SBrkr,56.8566,56.8566,0.0,113.7133,2,1,2,1,Gd,4,Typ,0,,Detchd,RFn,2,49.0528,TA,TA,Y,21.7393,0.0,0.0,,,6,2009,New,5217940.0
89,house_1floor_attic,32.004,786.8884,Pave,IR1,Lvl,AllPub,Corner,Gtl,LesPolyana,Feedr,1Fam,1.5Fin,3,2,1915,1982,CompShg,Plywood,Plywood,,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,94.1107,94.1107,GasA,TA,N,SBrkr,94.1107,0.0,47.6592,141.77,1,0,2,1,Fa,6,Typ,0,,,,0,0.0,,,N,0.0,14.4929,0.0,,MnPrv,10,2009,ConLD,2696200.0
90,house_1floor,18.288,749.7272,Pave,Reg,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,4,5,1994,1995,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,37.347,91.974,GasA,Ex,Y,SBrkr,91.974,0.0,0.0,91.974,1,0,3,1,TA,5,Typ,0,,,,0,0.0,,,Y,0.0,0.0,0.0,,,8,2007,WD,3157980.0
91,house_1floor,18.288,668.9016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,4,5,1950,1950,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,Slab,,,,,0.0,0.0,GasA,TA,Y,FuseA,96.6191,0.0,0.0,96.6191,1,0,2,1,TA,4,Typ,0,,Detchd,Unf,2,39.0193,TA,TA,Y,2.6942,0.0,0.0,,,7,2006,WD,2987082.0
92,house_1floor,25.908,789.6755,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,3,1961,1961,CompShg,HdBoard,HdBoard,BrkCmn,18.8593,TA,TA,CBlock,TA,TA,No,Rec,58.9934,114.7352,GasA,TA,Y,SBrkr,114.7352,0.0,0.0,114.7352,1,0,2,1,TA,6,Typ,0,,Attchd,Unf,2,44.5934,TA,TA,Y,0.0,0.0,0.0,,GdWo,12,2006,WD,2679948.0
93,house_1floor,24.384,1241.1841,Pave,IR1,HLS,AllPub,Inside,Gtl,Leskovo,Norm,1Fam,1Story,5,7,1921,2006,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,15.1432,81.383,GasA,Ex,Y,SBrkr,89.5585,0.0,0.0,89.5585,1,0,2,1,TA,5,Typ,0,,Detchd,Unf,2,40.1341,TA,TA,Y,0.0,4.0877,0.0,,,8,2009,WD,5186220.0
94,two_cottage,18.288,668.9016,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Norm,2fmCon,2.5Unf,6,6,1910,1998,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,15.6077,112.7842,GasW,Ex,N,SBrkr,117.0578,95.783,0.0,212.8408,2,0,4,2,TA,9,Typ,1,Gd,Detchd,Unf,2,47.0089,TA,TA,Y,0.0,0.0,0.0,,,11,2007,WD,3421145.0
95,house_2floor,21.0312,867.4353,Pave,IR1,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,2Story,6,5,1997,1997,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,16.3509,76.5521,GasA,Ex,Y,SBrkr,84.0772,81.8475,0.0,165.9248,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2,63.5457,TA,TA,Y,15.0503,0.0,0.0,,,5,2007,WD,5231362.5
96,house_2floor,,907.1978,Pave,IR2,Lvl,AllPub,Corner,Gtl,Darvina,Norm,1Fam,2Story,6,8,1993,1993,CompShg,VinylSd,VinylSd,BrkFace,6.3174,Ex,Gd,PConc,Gd,Gd,No,ALQ,34.3741,63.174,GasA,Gd,Y,SBrkr,63.174,73.3934,0.0,136.5674,2,1,3,1,TA,6,Typ,1,TA,BuiltIn,Fin,2,39.0193,TA,TA,Y,5.8529,0.0,0.0,,,4,2009,WD,5868200.0
97,house_1floor,23.7744,953.5564,Pave,IR1,Lvl,AllPub,Inside,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,BrkFace,17.0012,Gd,TA,PConc,Gd,TA,Av,ALQ,39.5767,147.53,GasA,Ex,Y,SBrkr,147.53,0.0,0.0,147.53,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,2,43.8502,TA,TA,Y,2.6942,0.0,0.0,,,8,2006,WD,5816520.0
98,house_1floor,22.2504,1014.5937,Pave,Reg,HLS,AllPub,Inside,Gtl,Pervozvanny,Norm,1Fam,1Story,4,5,1965,1965,CompShg,HdBoard,HdBoard,BrkFace,4.4593,TA,TA,CBlock,TA,TA,No,Rec,40.8773,89.1869,GasA,TA,Y,FuseF,89.1869,0.0,0.0,89.1869,1,0,3,1,TA,6,Typ,0,,Attchd,Fin,1,40.1341,TA,TA,P,0.0,0.0,0.0,,,5,2007,WD,2420862.5
99,house_1floor,25.908,987.0944,Pave,Reg,Lvl,AllPub,Corner,Gtl,Pervozvanny,Norm,1Fam,1Story,5,5,1920,1950,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,32.516,42.5496,GasA,Fa,N,SBrkr,77.574,0.0,0.0,77.574,1,0,2,1,TA,5,Typ,0,,Basment,Unf,1,34.0025,Fa,TA,Y,0.0,7.1535,0.0,,,5,2010,COD,2520710.0
100,house_1floor,23.4696,865.856,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,4,5,1959,1959,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,35.396,88.2579,GasA,Fa,Y,SBrkr,113.8062,0.0,0.0,113.8062,1,1,3,1,TA,6,Typ,0,,,,0,0.0,,,Y,0.0,0.0,0.0,,,1,2010,WD,3916211.5
101,house_1floor,,985.0505,Pave,IR1,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,1Story,6,7,1977,2001,CompShg,Plywood,Plywood,BrkFace,2.6013,TA,TA,PConc,TA,TA,Mn,ALQ,38.0902,149.5738,GasA,Gd,Y,SBrkr,149.5738,0.0,0.0,149.5738,2,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,44.5934,TA,TA,Y,6.3174,0.0,0.0,,,2,2010,WD,6225850.0
102,house_2floor,23.4696,855.265,Pave,Reg,Lvl,AllPub,Inside,Gtl,Daryino,Norm,1Fam,2Story,6,5,1985,1985,CompShg,HdBoard,HdBoard,BrkFace,31.2154,Gd,TA,CBlock,Gd,TA,No,Unf,68.8411,68.8411,GasA,TA,Y,SBrkr,90.7662,70.1418,0.0,160.908,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,44.2218,TA,TA,Y,4.2735,0.0,0.0,,,6,2010,WD,5405860.0
103,duplex_united,19.5072,651.9933,Pave,Reg,Bnk,AllPub,Inside,Gtl,Daryino,Norm,Duplex,1Story,5,5,1979,1979,CompShg,HdBoard,HdBoard,,0.0,TA,Fa,Slab,,,,,0.0,0.0,GasA,TA,Y,SBrkr,142.6061,0.0,0.0,142.6061,2,0,4,2,TA,8,Typ,0,,Attchd,Unf,2,38.0902,TA,TA,Y,0.0,0.0,0.0,,,6,2009,WD,3773538.08
104,house_1floor,28.6512,966.377,Pave,IR1,Lvl,AllPub,Corner,Gtl,Koltsovo,Norm,1Fam,1Story,7,5,2009,2009,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,113.8991,113.8991,GasA,Ex,Y,SBrkr,113.8991,0.0,0.0,113.8991,2,0,3,1,Gd,6,Typ,0,,Attchd,RFn,3,68.7482,TA,TA,Y,3.3445,0.0,0.0,,,5,2010,WD,6040593.0
105,house_1floor_attic,,720.7415,Pave,Reg,Lvl,AllPub,Corner,Gtl,LesPolyana,Norm,1Fam,1.5Fin,7,4,1931,1950,CompShg,Stucco,Stucco,BrkFace,55.7418,TA,Fa,PConc,TA,TA,No,LwQ,75.8088,96.6191,GasA,Ex,Y,FuseF,113.8991,54.9986,0.0,168.8977,1,1,4,1,TA,7,Typ,2,TA,Detchd,Unf,1,22.2967,TA,TA,Y,0.0,0.0,0.0,,,6,2007,WD,4330725.0
106,house_2floor,22.86,870.9656,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,2Story,8,5,2003,2004,CompShg,VinylSd,VinylSd,BrkFace,71.3495,Gd,TA,PConc,Ex,TA,No,Unf,97.8269,97.8269,GasA,Ex,Y,SBrkr,97.8269,87.2359,0.0,185.0628,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,RFn,2,60.2011,TA,TA,Y,4.1806,0.0,0.0,,,8,2008,WD,6217500.0
107,house_1floor,18.288,1003.3524,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Norm,1Fam,1Story,4,7,1885,1995,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,59.5508,59.5508,GasA,Gd,Y,SBrkr,97.2694,0.0,0.0,97.2694,1,0,2,1,TA,6,Typ,0,,Detchd,Unf,1,25.3625,Fa,Fa,N,0.0,0.0,0.0,,,8,2007,WD,2555000.0
108,house_1floor,15.24,557.418,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Norm,1Fam,1Story,5,5,1948,1950,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,47.9379,73.3005,GasA,Ex,Y,SBrkr,73.3005,0.0,0.0,73.3005,1,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,23.2258,TA,TA,Y,0.0,0.0,0.0,,,4,2008,WD,2860050.0
